Clave,Nombre,Clave,Nombre,pop,marg,marg_cat
20,Oaxaca,20259,San Miguel Ahuehuetitlán,2360,1.70393,Alto
20,Oaxaca,20260,San Miguel Aloápam,2172,0.68956,Alto
20,Oaxaca,20261,San Miguel Amatitlán,7549,0.96528,Medio
20,Oaxaca,20262,San Miguel Amatlán,993,0.06048,Muy alto
20,Oaxaca,20263,San Miguel Coatlán,3178,2.0118,Muy alto
20,Oaxaca,20264,San Miguel Chicahua,2097,1.87185,Alto
20,Oaxaca,20265,San Miguel Chimalapa,6817,0.81773,Alto
20,Oaxaca,20266,San Miguel del Puerto,8362,0.86066,Alto
20,Oaxaca,20267,San Miguel del Río,244,0.6395,Medio
20,Oaxaca,20268,San Miguel Ejutla,1014,0.24892,Alto
20,Oaxaca,20269,San Miguel el Grande,4109,1.01037,Muy alto
20,Oaxaca,20270,San Miguel Huautla,1094,2.36855,Muy alto
20,Oaxaca,20271,San Miguel Mixtepec,2644,2.04847,Alto
20,Oaxaca,20272,San Miguel Panixtlahuaca,6422,1.10741,Muy alto
20,Oaxaca,20273,San Miguel Peras,3287,2.21876,Muy alto
20,Oaxaca,20274,San Miguel Piedras,1271,1.82983,Alto
20,Oaxaca,20275,San Miguel Quetzaltepec,8119,1.54211,Muy alto
20,Oaxaca,20276,San Miguel Santa Flor,702,2.05141,Alto
20,Oaxaca,20277,Villa Sola de Vega,12425,1.581,Alto
20,Oaxaca,20278,San Miguel Soyaltepec,39680,1.04455,Alto
20,Oaxaca,20279,San Miguel Suchixtepec,2665,1.10083,Medio
20,Oaxaca,20280,Villa Talea de Castro,2279,0.05717,Bajo
20,Oaxaca,20281,San Miguel Tecomatlán,266,-0.40809,Alto
20,Oaxaca,20282,San Miguel Tenango,729,0.91201,Medio
20,Oaxaca,20283,San Miguel Tequixtepec,997,-0.13585,Muy alto
20,Oaxaca,20284,San Miguel Tilquiápam,3149,2.29625,Medio
20,Oaxaca,20285,San Miguel Tlacamama,3662,0.31079,Alto
20,Oaxaca,20286,San Miguel Tlacotepec,3164,0.68497,Medio
20,Oaxaca,20287,San Miguel Tulancingo,296,0.15208,Alto
20,Oaxaca,20288,San Miguel Yotao,593,1.36937,Alto
20,Oaxaca,20289,San Nicolás,1135,0.60437,Medio
20,Oaxaca,20290,San Nicolás Hidalgo,975,-0.27721,Alto
20,Oaxaca,20291,San Pablo Coatlán,4245,0.87072,Alto
20,Oaxaca,20292,San Pablo Cuatro Venados,1411,1.29262,Muy bajo
20,Oaxaca,20293,San Pablo Etla,15993,-1.21762,Bajo
20,Oaxaca,20294,San Pablo Huitzo,7024,-0.47409,Bajo
20,Oaxaca,20295,San Pablo Huixtepec,9313,-0.38701,Medio
20,Oaxaca,20296,San Pablo Macuiltianguis,890,0.13338,Muy alto
20,Oaxaca,20297,San Pablo Tijaltepec,2504,1.92937,Alto
20,Oaxaca,20298,San Pablo Villa de Mitla,12511,0.35974,Medio
20,Oaxaca,20299,San Pablo Yaganiza,1063,0.15799,Alto
20,Oaxaca,20300,San Pedro Amuzgos,6664,0.79731,Medio
20,Oaxaca,20301,San Pedro Apóstol,1505,0.33595,Alto
20,Oaxaca,20302,San Pedro Atoyac,4539,1.16965,Medio
20,Oaxaca,20303,San Pedro Cajonos,1089,0.27302,Muy alto
20,Oaxaca,20304,San Pedro Coxcaltepec Cántaros,735,1.93508,Bajo
20,Oaxaca,20305,San Pedro Comitancillo,4234,-1.0015,Muy alto
20,Oaxaca,20306,San Pedro el Alto,3551,1.89958,Medio
20,Oaxaca,20307,San Pedro Huamelula,10014,0.22833,Medio
20,Oaxaca,20308,San Pedro Huilotepec,3146,0.25082,Muy alto
20,Oaxaca,20309,San Pedro Ixcatlán,11653,1.85805,Alto
20,Oaxaca,20310,San Pedro Ixtlahuaca,8561,0.83848,Muy alto
20,Oaxaca,20311,San Pedro Jaltepetongo,545,1.8791,Alto
20,Oaxaca,20312,San Pedro Jicayán,12387,1.45238,Alto
20,Oaxaca,20313,San Pedro Jocotipac,779,1.63589,Medio
20,Oaxaca,20314,San Pedro Juchatengo,1561,-0.20823,Muy alto
20,Oaxaca,20315,San Pedro Mártir,1694,2.39997,Alto
20,Oaxaca,20316,San Pedro Mártir Quiechapa,693,0.79473,Alto
20,Oaxaca,20317,San Pedro Mártir Yucuxaco,1239,1.00611,Bajo
20,Oaxaca,20318,San Pedro Mixtepec -Dto. 22 -,48336,-0.40731,Alto
20,Oaxaca,20319,San Pedro Mixtepec -Dto. 26 -,1074,1.07519,Alto
20,Oaxaca,20320,San Pedro Molinos,668,1.27533,Alto
20,Oaxaca,20321,San Pedro Nopala,720,0.48962,Muy alto
20,Oaxaca,20322,San Pedro Ocopetatillo,790,1.78024,Alto
20,Oaxaca,20323,San Pedro Ocotepec,2098,1.58878,Alto
20,Oaxaca,20324,San Pedro Pochutla,47476,0.41601,Alto
20,Oaxaca,20325,San Pedro Quiatoni,10810,1.38619,Alto
20,Oaxaca,20326,San Pedro Sochiápam,5134,1.6316,Medio
20,Oaxaca,20327,San Pedro Tapanatepec,15152,-0.0183,Muy alto
20,Oaxaca,20328,San Pedro Taviche,1208,1.94652,Alto
20,Oaxaca,20329,San Pedro Teozacoalco,1225,0.99424,Alto
20,Oaxaca,20330,San Pedro Teutila,4232,1.11467,Alto
20,Oaxaca,20331,San Pedro Tidaá,873,1.11171,Alto
20,Oaxaca,20332,San Pedro Topiltepec,343,0.54675,Medio
20,Oaxaca,20333,San Pedro Totolápam,2626,-0.32458,Medio
20,Oaxaca,20334,Villa de Tututepec de Melchor Ocampo,46152,0.22272,Alto
20,Oaxaca,20335,San Pedro Yaneri,910,1.15827,Alto
20,Oaxaca,20336,San Pedro Yólox,1698,0.54452,Muy alto
20,Oaxaca,20337,San Pedro y San Pablo Ayutla,4813,1.79762,Bajo
20,Oaxaca,20338,Villa de Etla,10737,-0.50532,Medio
20,Oaxaca,20339,San Pedro y San Pablo Teposcolula,4016,-0.28898,Alto
20,Oaxaca,20340,San Pedro y San Pablo Tequixtepec,1680,0.38835,Medio
20,Oaxaca,20341,San Pedro Yucunama,236,0.06908,Bajo
20,Oaxaca,20342,San Raymundo Jalpan,3336,-0.86515,Medio
20,Oaxaca,20343,San Sebastián Abasolo,1933,0.23809,Alto
20,Oaxaca,20344,San Sebastián Coatlán,2678,0.77544,Medio
20,Oaxaca,20345,San Sebastián Ixcapa,4072,0.09311,Medio
20,Oaxaca,20346,San Sebastián Nicananduta,1441,0.35014,Alto
20,Oaxaca,20347,San Sebastián Río Hondo,3587,1.3131,Alto
20,Oaxaca,20348,San Sebastián Tecomaxtlahuaca,8352,0.95844,Alto
20,Oaxaca,20349,San Sebastián Teitipac,1967,0.90578,Muy bajo
20,Oaxaca,20350,San Sebastián Tutla,18195,-1.4663,Alto
20,Oaxaca,20351,San Simón Almolongas,2820,0.84704,Muy alto
20,Oaxaca,20352,San Simón Zahuatlán,3526,2.51228,Alto
20,Oaxaca,20353,Santa Ana,2153,0.66587,Muy alto
20,Oaxaca,20354,Santa Ana Ateixtlahuaca,516,2.34987,Alto
20,Oaxaca,20355,Santa Ana Cuauhtémoc,727,1.52216,Medio
20,Oaxaca,20356,Santa Ana del Valle,2067,0.11581,Alto
20,Oaxaca,20357,Santa Ana Tavela,762,0.71285,Alto
20,Oaxaca,20358,Santa Ana Tlapacoyan,1950,0.715,Alto
20,Oaxaca,20359,Santa Ana Yareni,918,1.51196,Alto
20,Oaxaca,20360,Santa Ana Zegache,3773,1.03155,Alto
20,Oaxaca,20361,Santa Catalina Quierí,871,1.39016,Medio
20,Oaxaca,20362,Santa Catarina Cuixtla,1427,0.31094,Medio
20,Oaxaca,20363,Santa Catarina Ixtepeji,2572,0.10102,Alto
20,Oaxaca,20364,Santa Catarina Juquila,15987,0.65734,Alto
20,Oaxaca,20365,Santa Catarina Lachatao,1068,0.63888,Alto
20,Oaxaca,20366,Santa Catarina Loxicha,3905,1.42089,Alto
20,Oaxaca,20367,Santa Catarina Mechoacán,4460,1.29042,Medio
20,Oaxaca,20368,Santa Catarina Minas,1930,0.22473,Bajo
20,Oaxaca,20369,Santa Catarina Quiané,1931,-0.34509,Medio
20,Oaxaca,20370,Santa Catarina Tayata,663,0.23674,Alto
20,Oaxaca,20371,Santa Catarina Ticuá,1031,1.22411,Muy alto
20,Oaxaca,20372,Santa Catarina Yosonotú,1556,2.34298,Alto
20,Oaxaca,20373,Santa Catarina Zapoquila,366,0.61845,Muy alto
20,Oaxaca,20374,Santa Cruz Acatepec,1548,2.47546,Bajo
20,Oaxaca,20375,Santa Cruz Amilpas,12814,-0.86443,Medio
20,Oaxaca,20376,Santa Cruz de Bravo,356,0.31756,Muy alto
20,Oaxaca,20377,Santa Cruz Itundujia,11616,1.75979,Alto
20,Oaxaca,20378,Santa Cruz Mixtepec,3425,0.60316,Alto
20,Oaxaca,20379,Santa Cruz Nundaco,2921,1.69021,Alto
20,Oaxaca,20380,Santa Cruz Papalutla,2127,0.55829,Bajo
20,Oaxaca,20381,Santa Cruz Tacache de Mina,2675,-0.42073,Muy alto
20,Oaxaca,20382,Santa Cruz Tacahua,1116,1.97243,Alto
20,Oaxaca,20383,Santa Cruz Tayata,583,1.17966,Muy alto
20,Oaxaca,20384,Santa Cruz Xitla,4754,1.74858,Bajo
20,Oaxaca,20385,Santa Cruz Xoxocotlán,93188,-0.66606,Muy alto
20,Oaxaca,20386,Santa Cruz Zenzontepec,18512,2.51658,Medio
20,Oaxaca,20387,Santa Gertrudis,2914,0.06836,Muy alto
20,Oaxaca,20388,Santa Inés del Monte,2372,1.97368,Alto
20,Oaxaca,20389,Santa Inés Yatzeche,952,1.55259,Muy bajo
20,Oaxaca,20390,Santa Lucía del Camino,49459,-1.16791,Muy alto
20,Oaxaca,20391,Santa Lucía Miahuatlán,3361,2.69567,Muy alto
20,Oaxaca,20392,Santa Lucía Monteverde,6398,2.77564,Alto
20,Oaxaca,20393,Santa Lucía Ocotlán,3855,1.48346,Alto
20,Oaxaca,20394,Santa María Alotepec,2766,0.86352,Muy alto
20,Oaxaca,20395,Santa María Apazco,1720,2.53083,Muy alto
20,Oaxaca,20396,Santa María la Asunción,3237,2.08069,Medio
20,Oaxaca,20397,Heroica Ciudad de Tlaxiaco,39945,0.22113,Alto
20,Oaxaca,20398,Ayoquezco de Aldama,4418,0.63934,Bajo
20,Oaxaca,20399,Santa María Atzompa,34115,-0.67051,Medio
20,Oaxaca,20400,Santa María Camotlán,1568,0.00128,Medio
20,Oaxaca,20401,Santa María Colotepec,24076,-0.14577,Medio
20,Oaxaca,20402,Santa María Cortijo,1075,0.00197,Bajo
20,Oaxaca,20403,Santa María Coyotepec,2971,-0.61642,Bajo
20,Oaxaca,20404,Santa María Chachoápam,733,-0.34491,Medio
20,Oaxaca,20405,Villa de Chilapa de Díaz,2110,0.0305,Muy alto
20,Oaxaca,20406,Santa María Chilchotla,20328,3.20326,ND
20,Oaxaca,20407,Santa María Chimalapa,9078,ND,Alto
20,Oaxaca,20408,Santa María del Rosario,482,0.68113,Muy bajo
20,Oaxaca,20409,Santa María del Tule,8918,-1.12305,Alto
20,Oaxaca,20410,Santa María Ecatepec,3353,0.46908,Medio
20,Oaxaca,20411,Santa María Guelacé,813,-0.12546,Muy alto
20,Oaxaca,20412,Santa María Guienagati,3168,1.78227,Bajo
20,Oaxaca,20413,Santa María Huatulco,45680,-0.51724,Medio
20,Oaxaca,20414,Santa María Huazolotitlán,11400,0.30417,Medio
20,Oaxaca,20415,Santa María Ipalapa,4990,0.32783,Alto
20,Oaxaca,20416,Santa María Ixcatlán,488,1.61827,Medio
20,Oaxaca,20417,Santa María Jacatepec,9474,0.28291,Bajo
20,Oaxaca,20418,Santa María Jalapa del Marqués,13148,-0.37034,Medio
20,Oaxaca,20419,Santa María Jaltianguis,499,-0.22427,Alto
20,Oaxaca,20420,Santa María Lachixío,1844,1.61015,Bajo
20,Oaxaca,20421,Santa María Mixtequilla,4555,-0.53478,Alto
20,Oaxaca,20422,Santa María Nativitas,585,0.40274,Alto
20,Oaxaca,20423,Santa María Nduayaco,466,0.49139,Alto
20,Oaxaca,20424,Santa María Ozolotepec,3894,1.57506,Alto
20,Oaxaca,20425,Santa María Pápalo,2086,1.56346,Muy alto
20,Oaxaca,20426,Santa María Peñoles,8593,2.43396,ND
20,Oaxaca,20427,Santa María Petapa,16518,ND,Alto
20,Oaxaca,20428,Santa María Quiegolani,1924,1.10211,Alto
20,Oaxaca,20429,Santa María Sola,1471,1.26436,Alto
20,Oaxaca,20430,Santa María Tataltepec,360,1.40917,Medio
20,Oaxaca,20431,Santa María Tecomavaca,1692,0.24692,Medio
20,Oaxaca,20432,Santa María Temaxcalapa,901,-0.21265,Muy alto
20,Oaxaca,20433,Santa María Temaxcaltepec,2571,2.2215,Alto
20,Oaxaca,20434,Santa María Teopoxco,4214,1.19705,Muy alto
20,Oaxaca,20435,Santa María Tepantlali,3465,2.46146,Muy alto
20,Oaxaca,20436,Santa María Texcatitlán,981,2.56415,Muy alto
20,Oaxaca,20437,Santa María Tlahuitoltepec,8922,1.7518,Alto
20,Oaxaca,20438,Santa María Tlalixtac,1635,1.21423,Alto
20,Oaxaca,20439,Santa María Tonameca,25130,1.01659,Medio
20,Oaxaca,20440,Santa María Totolapilla,839,0.17856,Alto
20,Oaxaca,20441,Santa María Xadani,8795,0.41217,Medio
20,Oaxaca,20442,Santa María Yalina,267,0.05341,Alto
20,Oaxaca,20443,Santa María Yavesía,472,0.49467,Alto
20,Oaxaca,20444,Santa María Yolotepec,411,1.09148,Alto
20,Oaxaca,20445,Santa María Yosoyúa,1514,1.70646,Muy alto
20,Oaxaca,20446,Santa María Yucuhiti,6048,1.92244,Alto
20,Oaxaca,20447,Santa María Zacatepec,16340,0.49878,Muy alto
20,Oaxaca,20448,Santa María Zaniza,2234,2.01392,Medio
20,Oaxaca,20449,Santa María Zoquitlán,2939,0.24141,Muy alto
20,Oaxaca,20450,Santiago Amoltepec,12683,3.01639,Muy alto
20,Oaxaca,20451,Santiago Apoala,875,2.41009,Muy alto
20,Oaxaca,20452,Santiago Apóstol,3995,1.75352,Medio
20,Oaxaca,20453,Santiago Astata,3708,-0.2132,Alto
20,Oaxaca,20454,Santiago Atitlán,2920,1.60168,Alto
20,Oaxaca,20455,Santiago Ayuquililla,2583,0.72911,Medio
20,Oaxaca,20456,Santiago Cacaloxtepec,1441,0.13394,Alto
20,Oaxaca,20457,Santiago Camotlán,3082,1.46496,Alto
20,Oaxaca,20458,Santiago Comaltepec,967,0.67192,Medio
20,Oaxaca,20459,Santiago Chazumba,4371,-0.03982,Alto
20,Oaxaca,20460,Santiago Choápam,4983,1.40269,Alto
20,Oaxaca,20461,Santiago del Río,518,1.4292,Bajo
20,Oaxaca,20462,Santiago Huajolotitlán,4083,-0.33069,Alto
20,Oaxaca,20463,Santiago Huauclilla,529,0.67074,Alto
20,Oaxaca,20464,Santiago Ihuitlán Plumas,351,0.75009,Alto
20,Oaxaca,20465,Santiago Ixcuintepec,1598,1.24812,Muy alto
20,Oaxaca,20466,Santiago Ixtayutla,13041,3.19421,Medio
20,Oaxaca,20467,Santiago Jamiltepec,19201,0.21094,Alto
20,Oaxaca,20468,Santiago Jocotepec,14135,1.43434,Alto
20,Oaxaca,20469,Santiago Juxtlahuaca,36275,1.02304,Alto
20,Oaxaca,20470,Santiago Lachiguiri,4886,0.97781,Alto
20,Oaxaca,20471,Santiago Lalopa,498,0.64007,Medio
20,Oaxaca,20472,Santiago Laollaga,3326,-0.21238,Alto
20,Oaxaca,20473,Santiago Laxopa,1292,0.53691,Medio
20,Oaxaca,20474,Santiago Llano Grande,3284,-0.0959,Alto
20,Oaxaca,20475,Santiago Matatlán,9681,0.6681,Bajo
20,Oaxaca,20476,Santiago Miltepec,393,-0.33208,Alto
20,Oaxaca,20477,Santiago Minas,1445,0.70836,Alto
20,Oaxaca,20478,Santiago Nacaltepec,1785,0.78701,Alto
20,Oaxaca,20479,Santiago Nejapilla,202,1.062,Muy alto
20,Oaxaca,20480,Santiago Nundiche,877,1.88264,Muy alto
20,Oaxaca,20481,Santiago Nuyoó,1820,2.31436,Medio
20,Oaxaca,20482,Santiago Pinotepa Nacional,53148,0.11711,Medio
20,Oaxaca,20483,Santiago Suchilquitongo,10397,0.33581,Medio
20,Oaxaca,20484,Santiago Tamazola,4250,0.22371,Alto
20,Oaxaca,20485,Santiago Tapextla,3208,1.13776,Medio
20,Oaxaca,20486,Villa Tejúpam de la Unión,2403,0.29907,Alto
20,Oaxaca,20487,Santiago Tenango,1995,0.62895,Medio
20,Oaxaca,20488,Santiago Tepetlapa,114,-0.05893,Alto
20,Oaxaca,20489,Santiago Tetepec,4994,0.72254,Alto
20,Oaxaca,20490,Santiago Texcalcingo,3098,1.51448,Alto
20,Oaxaca,20491,Santiago Textitlán,4404,1.18998,Alto
20,Oaxaca,20492,Santiago Tilantongo,2956,1.55363,Medio
20,Oaxaca,20493,Santiago Tillo,523,-0.16896,Muy alto
20,Oaxaca,20494,Santiago Tlazoyaltepec,4662,2.53161,Muy alto
20,Oaxaca,20495,Santiago Xanica,3101,2.11515,Bajo
20,Oaxaca,20496,Santiago Xiacuí,1736,-0.39326,Muy alto
20,Oaxaca,20497,Santiago Yaitepec,4352,2.20414,Alto
20,Oaxaca,20498,Santiago Yaveo,6885,1.21326,Bajo
20,Oaxaca,20499,Santiago Yolomécatl,2090,-0.58612,Alto
20,Oaxaca,20500,Santiago Yosondúa,8330,0.93362,Medio
20,Oaxaca,20501,Santiago Yucuyachi,936,0.0901,Muy alto
20,Oaxaca,20502,Santiago Zacatepec,5187,2.64454,Bajo
20,Oaxaca,20503,Santiago Zoochila,402,-0.34503,Medio
20,Oaxaca,20504,Nuevo Zoquiápam,1654,-0.00458,Bajo
20,Oaxaca,20505,Santo Domingo Ingenio,7965,-0.61521,Medio
20,Oaxaca,20506,Santo Domingo Albarradas,755,0.34726,Alto
20,Oaxaca,20507,Santo Domingo Armenta,3469,0.50894,Bajo
20,Oaxaca,20508,Santo Domingo Chihuitán,1486,-0.53607,Muy alto
20,Oaxaca,20509,Santo Domingo de Morelos,10738,2.01218,Alto
20,Oaxaca,20510,Santo Domingo Ixcatlán,652,1.22685,Muy alto
20,Oaxaca,20511,Santo Domingo Nuxaá,3124,1.93551,Alto
20,Oaxaca,20512,Santo Domingo Ozolotepec,870,1.12149,Medio
20,Oaxaca,20513,Santo Domingo Petapa,9157,0.25518,Muy alto
20,Oaxaca,20514,Santo Domingo Roayaga,1020,1.9177,Bajo
20,Oaxaca,20515,Santo Domingo Tehuantepec,64639,-0.43638,Alto
20,Oaxaca,20516,Santo Domingo Teojomulco,5093,0.58756,Muy alto
20,Oaxaca,20517,Santo Domingo Tepuxtepec,4815,2.55674,Medio
20,Oaxaca,20518,Santo Domingo Tlatayápam,132,0.07867,Medio
20,Oaxaca,20519,Santo Domingo Tomaltepec,2988,-0.23093,Medio
20,Oaxaca,20520,Santo Domingo Tonalá,6921,-0.1479,Alto
20,Oaxaca,20521,Santo Domingo Tonaltepec,235,1.33858,Alto
20,Oaxaca,20522,Santo Domingo Xagacía,1030,1.16294,Medio
20,Oaxaca,20523,Santo Domingo Yanhuitlán,1503,-0.10282,Medio
20,Oaxaca,20524,Santo Domingo Yodohino,314,-0.17551,Medio
20,Oaxaca,20525,Santo Domingo Zanatepec,12161,-0.25261,Alto
20,Oaxaca,20526,Santos Reyes Nopala,17583,0.86111,Alto
20,Oaxaca,20527,Santos Reyes Pápalo,2600,1.52356,Alto
20,Oaxaca,20528,Santos Reyes Tepejillo,980,1.07992,Muy alto
20,Oaxaca,20529,Santos Reyes Yucuná,1380,2.26156,Alto
20,Oaxaca,20530,Santo Tomás Jalieza,3617,0.9373,Medio
20,Oaxaca,20531,Santo Tomás Mazaltepec,2632,-0.0958,Muy alto
20,Oaxaca,20532,Santo Tomás Ocotepec,3705,1.89016,Medio
20,Oaxaca,20533,Santo Tomás Tamazulapan,2132,0.22379,Muy alto
20,Oaxaca,20534,San Vicente Coatlán,3923,2.04601,Alto
20,Oaxaca,20535,San Vicente Lachixío,2961,1.67845,Alto
20,Oaxaca,20536,San Vicente Nuñú,413,0.43692,Medio
20,Oaxaca,20537,Silacayoápam,6495,0.21252,Alto
20,Oaxaca,20538,Sitio de Xitlapehua,669,0.70712,Medio
20,Oaxaca,20539,Soledad Etla,5591,-0.2131,Bajo
20,Oaxaca,20540,Villa de Tamazulápam del Progreso,7707,-0.62765,Alto
20,Oaxaca,20541,Tanetze de Zaragoza,1622,0.46555,Alto
20,Oaxaca,20542,Taniche,825,0.64555,Alto
20,Oaxaca,20543,Tataltepec de Valdés,5869,1.25905,Medio
20,Oaxaca,20544,Teococuilco de Marcos Pérez,1016,0.13939,Bajo
20,Oaxaca,20545,Teotitlán de Flores Magón,9876,-0.50774,Medio
20,Oaxaca,20546,Teotitlán del Valle,5784,0.28206,Medio
20,Oaxaca,20547,Teotongo,931,-0.07019,Alto
20,Oaxaca,20548,Tepelmeme Villa de Morelos,1607,0.75703,Alto
20,Oaxaca,20549,Tezoatlán de Segura y Luna,11034,0.50922,Medio
20,Oaxaca,20550,San Jerónimo Tlacochahuaya,5491,0.23804,Medio
20,Oaxaca,20551,Tlacolula de Matamoros,22545,-0.2566,Alto
20,Oaxaca,20552,Tlacotepec Plumas,438,0.50061,Bajo
20,Oaxaca,20553,Tlalixtac de Cabrera,10208,-0.39979,Alto
20,Oaxaca,20554,Totontepec Villa de Morelos,5361,1.27488,Alto
20,Oaxaca,20555,Trinidad Zaachila,3032,0.69577,Medio
20,Oaxaca,20556,La Trinidad Vista Hermosa,260,0.03103,Bajo
20,Oaxaca,20557,Unión Hidalgo,15347,-0.90305,Alto
20,Oaxaca,20558,Valerio Trujano,1371,0.56021,Alto
20,Oaxaca,20559,San Juan Bautista Valle Nacional,22699,0.65428,Alto
20,Oaxaca,20560,Villa Díaz Ordaz,6646,0.67839,Muy alto
20,Oaxaca,20561,Yaxe,2789,1.81839,Medio
20,Oaxaca,20562,Magdalena Yodocono de Porfirio Díaz,1554,-0.04691,Alto
20,Oaxaca,20563,Yogana,1264,1.51127,Alto
20,Oaxaca,20564,Yutanduchi de Guerrero,1129,1.51285,Medio
20,Oaxaca,20565,Villa de Zaachila,43279,0.32127,Alto
20,Oaxaca,20566,San Mateo Yucutindó,3010,1.54551,Alto
20,Oaxaca,20567,Zapotitlán Lagunas,3142,0.9522,Medio
20,Oaxaca,20568,Zapotitlán Palmas,1431,-0.00024,Alto
20,Oaxaca,20569,Santa Inés de Zaragoza,1616,1.12738,Medio
20,Oaxaca,20570,Zimatlán de Álvarez,19849,0.18613,Medio
21,Puebla,21001,Acajete,65048,0.01895,Alto
21,Puebla,21002,Acateno,9095,0.54957,Bajo
21,Puebla,21003,Acatlán,35764,-0.4899,Medio
21,Puebla,21004,Acatzingo,59077,0.07466,Alto
21,Puebla,21005,Acteopan,2989,1.52051,Alto
21,Puebla,21006,Ahuacatlán,15637,1.60631,Medio
21,Puebla,21007,Ahuatlán,3186,0.32625,Bajo
21,Puebla,21008,Ahuazotepec,11269,-0.58087,Medio
21,Puebla,21009,Ahuehuetitla,1803,-0.20535,Alto
21,Puebla,21010,Ajalpan,65854,1.44908,Medio
21,Puebla,21011,Albino Zertuche,1790,-0.04989,Medio
21,Puebla,21012,Aljojuca,6521,-0.13976,Medio
21,Puebla,21013,Altepexi,21100,0.03156,Alto
21,Puebla,21014,Amixtlán,4832,1.15266,Bajo
21,Puebla,21015,Amozoc,117244,-0.62436,Alto
21,Puebla,21016,Aquixtla,8768,0.44452,Alto
21,Puebla,21017,Atempan,28306,0.60987,Alto
21,Puebla,21018,Atexcal,3679,0.4315,Bajo
21,Puebla,21019,Atlixco,134364,-0.54466,Medio
21,Puebla,21020,Atoyatempan,7039,0.03918,Bajo
21,Puebla,21021,Atzala,1326,-0.56591,Medio
21,Puebla,21022,Atzitzihuacán,12230,0.31889,Alto
21,Puebla,21023,Atzitzintla,9344,0.7204,Bajo
21,Puebla,21024,Axutla,902,-0.49836,Medio
21,Puebla,21025,Ayotoxco de Guerrero,8558,0.23699,Medio
21,Puebla,21026,Calpan,14440,-0.11623,Alto
21,Puebla,21027,Caltepec,3886,0.50982,Alto
21,Puebla,21028,Camocuautla,2624,1.3027,Alto
21,Puebla,21029,Caxhuacan,3637,0.56944,Alto
21,Puebla,21030,Coatepec,756,1.07224,Medio
21,Puebla,21031,Coatzingo,2951,0.11097,Medio
21,Puebla,21032,Cohetzala,1379,0.00578,Medio
21,Puebla,21033,Cohuecan,4885,0.23308,Bajo
21,Puebla,21034,Coronango,40949,-0.41578,Medio
21,Puebla,21035,Coxcatlán,20459,0.08106,Muy alto
21,Puebla,21036,Coyomeapan,13942,1.95888,Medio
21,Puebla,21037,Coyotepec,2221,-0.28543,Medio
21,Puebla,21038,Cuapiaxtla de Madero,10101,0.12442,Alto
21,Puebla,21039,Cuautempan,9337,1.20799,Medio
21,Puebla,21040,Cuautinchán,10179,0.1484,Muy bajo
21,Puebla,21041,Cuautlancingo,112225,-1.2216,Alto
21,Puebla,21042,Cuayuca de Andrade,3163,0.5223,Alto
21,Puebla,21043,Cuetzalan del Progreso,47983,0.97018,Medio
21,Puebla,21044,Cuyoaco,15704,-0.20884,Medio
21,Puebla,21045,Chalchicomula de Sesma,46778,-0.30954,Medio
21,Puebla,21046,Chapulco,7752,-0.07219,Bajo
21,Puebla,21047,Chiautla,20155,-0.42548,Bajo
21,Puebla,21048,Chiautzingo,20441,-0.379,Alto
21,Puebla,21049,Chiconcuautla,16569,1.555,Alto
21,Puebla,21050,Chichiquila,25978,1.68032,Bajo
21,Puebla,21051,Chietla,34415,-0.4936,Alto
21,Puebla,21052,Chigmecatitlán,1137,0.71451,Medio
21,Puebla,21053,Chignahuapan,62028,-0.17478,Alto
21,Puebla,21054,Chignautla,34196,0.4489,Medio
21,Puebla,21055,Chila,4515,0.01383,Bajo
21,Puebla,21056,Chila de la Sal,1362,-0.35684,Alto
21,Puebla,21057,Honey,7857,0.60217,Alto
21,Puebla,21058,Chilchotla,20010,1.0985,Medio
21,Puebla,21059,Chinantla,2221,-0.19078,Alto
21,Puebla,21060,Domingo Arenas,7421,0.38084,Muy alto
21,Puebla,21061,Eloxochitlán,12520,2.43495,Bajo
21,Puebla,21062,Epatlán,4879,-0.43378,Medio
21,Puebla,21063,Esperanza,14974,-0.17929,Alto
21,Puebla,21064,Francisco Z. Mena,16677,0.56801,Medio
21,Puebla,21065,General Felipe Ángeles,20511,0.14669,Medio
21,Puebla,21066,Guadalupe,5755,-0.02659,Medio
21,Puebla,21067,Guadalupe Victoria,16923,-0.08801,Alto
21,Puebla,21068,Hermenegildo Galeana,7611,1.2437,Medio
21,Puebla,21069,Huaquechula,24787,0.03273,Alto
21,Puebla,21070,Huatlatlauca,6317,0.67644,Medio
21,Puebla,21071,Huauchinango,103509,-0.24684,Muy alto
21,Puebla,21072,Huehuetla,18803,2.14019,Medio
21,Puebla,21073,Huehuetlán el Chico,8443,-0.28423,Bajo
21,Puebla,21074,Huejotzingo,73771,-0.84595,Alto
21,Puebla,21075,Hueyapan,12897,0.79398,Medio
21,Puebla,21076,Hueytamalco,25981,0.30174,Muy alto
21,Puebla,21077,Hueytlalpan,5186,2.27365,Alto
21,Puebla,21078,Huitzilan de Serdán,15096,1.38894,Bajo
21,Puebla,21079,Huitziltepec,5373,-0.36907,Alto
21,Puebla,21080,Atlequizayan,2562,1.02688,Alto
21,Puebla,21081,Ixcamilpa de Guerrero,3635,0.60511,Bajo
21,Puebla,21082,Ixcaquixtla,8752,-0.51575,Alto
21,Puebla,21083,Ixtacamaxtitlán,24512,0.58103,Alto
